CMDLINE python demo_DEQ.py
MEM 1318.398438 1727969482.4068
MEM 1318.398438 1727969482.5073
MEM 1318.398438 1727969482.6077
MEM 1318.398438 1727969482.7081
MEM 1318.398438 1727969482.8085
MEM 1318.398438 1727969482.9089
MEM 1318.398438 1727969483.0093
MEM 1318.398438 1727969483.1096
MEM 1318.398438 1727969483.2100
MEM 1318.398438 1727969483.3104
MEM 1318.398438 1727969483.4108
MEM 1318.398438 1727969483.5111
MEM 1318.398438 1727969483.6115
MEM 1318.398438 1727969483.7119
MEM 1318.398438 1727969483.8122
MEM 1318.398438 1727969483.9126
MEM 1318.398438 1727969484.0130
MEM 1318.398438 1727969484.1132
MEM 1318.398438 1727969484.2136
MEM 1318.398438 1727969484.3139
MEM 1318.398438 1727969484.4143
MEM 1318.398438 1727969484.5146
MEM 1318.398438 1727969484.6150
MEM 1318.398438 1727969484.7153
MEM 1318.398438 1727969484.8157
MEM 1318.398438 1727969484.9160
MEM 1318.398438 1727969485.0163
MEM 1318.398438 1727969485.1167
MEM 1318.398438 1727969485.2171
MEM 1318.398438 1727969485.3174
MEM 1318.398438 1727969485.4179
MEM 1318.398438 1727969485.5182
MEM 1318.398438 1727969485.6186
MEM 1318.398438 1727969485.7190
MEM 1318.398438 1727969485.8193
MEM 1318.398438 1727969485.9197
MEM 1318.398438 1727969486.0200
MEM 1318.398438 1727969486.1204
MEM 1318.398438 1727969486.2207
MEM 1318.398438 1727969486.3211
MEM 1318.398438 1727969486.4214
MEM 1318.398438 1727969486.5218
MEM 1318.398438 1727969486.6221
MEM 1318.398438 1727969486.7225
MEM 1318.398438 1727969486.8228
MEM 1318.398438 1727969486.9232
MEM 1318.398438 1727969487.0235
MEM 1318.398438 1727969487.1239
MEM 1318.398438 1727969487.2243
MEM 1318.398438 1727969487.3246
MEM 1318.398438 1727969487.4250
MEM 1318.398438 1727969487.5253
MEM 1318.398438 1727969487.6256
MEM 1318.398438 1727969487.7260
MEM 1318.398438 1727969487.8264
MEM 1318.398438 1727969487.9268
MEM 1318.398438 1727969488.0272
MEM 1318.398438 1727969488.1275
MEM 1318.398438 1727969488.2279
MEM 1318.398438 1727969488.3282
MEM 1318.398438 1727969488.4286
MEM 1318.398438 1727969488.5290
MEM 1318.398438 1727969488.6293
MEM 1318.398438 1727969488.7296
MEM 1318.398438 1727969488.8300
MEM 1318.398438 1727969488.9303
MEM 1318.398438 1727969489.0306
MEM 1318.398438 1727969489.1309
MEM 1318.398438 1727969489.2313
MEM 1318.398438 1727969489.3317
MEM 1318.398438 1727969489.4320
MEM 1318.398438 1727969489.5323
MEM 1318.398438 1727969489.6326
MEM 1318.398438 1727969489.7330
MEM 1318.398438 1727969489.8333
MEM 1318.398438 1727969489.9336
MEM 1318.398438 1727969490.0340
MEM 1318.398438 1727969490.1343
MEM 1318.398438 1727969490.2347
MEM 1318.398438 1727969490.3350
MEM 1318.398438 1727969490.4353
MEM 1318.398438 1727969490.5357
MEM 1318.398438 1727969490.6360
MEM 1318.398438 1727969490.7364
MEM 1318.398438 1727969490.8367
MEM 1318.398438 1727969490.9370
MEM 1318.398438 1727969491.0373
MEM 1318.398438 1727969491.1377
MEM 1318.398438 1727969491.2380
MEM 1318.398438 1727969491.3384
MEM 1318.398438 1727969491.4387
MEM 1318.398438 1727969491.5391
MEM 1318.398438 1727969491.6394
MEM 1318.398438 1727969491.7398
MEM 1318.398438 1727969491.8400
MEM 1318.398438 1727969491.9404
MEM 1318.398438 1727969492.0407
MEM 1318.398438 1727969492.1410
MEM 1318.398438 1727969492.2412
MEM 1318.398438 1727969492.3415
MEM 1318.398438 1727969492.4419
MEM 1318.398438 1727969492.5422
MEM 1318.398438 1727969492.6426
MEM 1318.398438 1727969492.7429
MEM 1318.398438 1727969492.8433
MEM 1318.398438 1727969492.9436
MEM 1318.398438 1727969493.0439
MEM 1318.398438 1727969493.1443
MEM 1318.398438 1727969493.2446
MEM 1318.398438 1727969493.3450
MEM 1318.398438 1727969493.4453
MEM 1318.398438 1727969493.5456
MEM 1318.398438 1727969493.6459
MEM 1318.398438 1727969493.7463
MEM 1318.398438 1727969493.8466
MEM 1318.398438 1727969493.9470
MEM 1318.398438 1727969494.0473
MEM 1318.398438 1727969494.1477
MEM 1318.398438 1727969494.2481
MEM 1318.398438 1727969494.3484
MEM 1318.398438 1727969494.4488
MEM 1318.398438 1727969494.5491
MEM 1318.398438 1727969494.6494
MEM 1318.398438 1727969494.7498
MEM 1318.398438 1727969494.8501
MEM 1318.398438 1727969494.9505
MEM 1318.398438 1727969495.0509
MEM 1318.398438 1727969495.1512
MEM 1318.398438 1727969495.2516
MEM 1318.398438 1727969495.3520
MEM 1318.398438 1727969495.4523
MEM 1318.398438 1727969495.5527
MEM 1318.398438 1727969495.6531
MEM 1318.398438 1727969495.7534
MEM 1318.398438 1727969495.8537
MEM 1318.398438 1727969495.9541
MEM 1318.398438 1727969496.0545
MEM 1318.398438 1727969496.1548
MEM 1318.398438 1727969496.2552
MEM 1318.398438 1727969496.3555
MEM 1318.398438 1727969496.4560
MEM 1318.398438 1727969496.5563
MEM 1318.398438 1727969496.6566
MEM 1318.398438 1727969496.7570
MEM 1318.398438 1727969496.8573
MEM 1318.398438 1727969496.9576
MEM 1318.398438 1727969497.0580
MEM 1318.398438 1727969497.1584
MEM 1318.398438 1727969497.2587
MEM 1318.398438 1727969497.3591
MEM 1318.398438 1727969497.4595
MEM 1318.398438 1727969497.5598
MEM 1318.398438 1727969497.6601
MEM 1318.398438 1727969497.7605
MEM 1318.398438 1727969497.8610
MEM 1318.398438 1727969497.9613
MEM 1318.398438 1727969498.0616
MEM 1318.398438 1727969498.1620
MEM 1318.398438 1727969498.2624
MEM 1318.398438 1727969498.3630
MEM 1318.398438 1727969498.4633
MEM 1318.398438 1727969498.5637
MEM 1318.398438 1727969498.6640
MEM 1318.398438 1727969498.7644
MEM 1318.398438 1727969498.8647
MEM 1318.398438 1727969498.9651
MEM 1318.398438 1727969499.0655
MEM 1318.398438 1727969499.1659
MEM 1318.398438 1727969499.2662
MEM 1318.398438 1727969499.3666
MEM 1318.398438 1727969499.4669
MEM 1318.398438 1727969499.5673
MEM 1318.398438 1727969499.6676
MEM 1318.398438 1727969499.7679
MEM 1318.398438 1727969499.8683
MEM 1318.398438 1727969499.9686
MEM 1318.398438 1727969500.0690
MEM 1318.398438 1727969500.1693
MEM 1318.398438 1727969500.2696
MEM 1318.398438 1727969500.3700
MEM 1318.398438 1727969500.4703
MEM 1318.398438 1727969500.5707
MEM 1318.398438 1727969500.6710
MEM 1318.398438 1727969500.7713
MEM 1318.398438 1727969500.8717
MEM 1318.398438 1727969500.9721
MEM 1318.398438 1727969501.0725
MEM 1318.398438 1727969501.1728
MEM 1318.398438 1727969501.2732
MEM 1318.398438 1727969501.3735
MEM 1318.398438 1727969501.4738
MEM 1318.398438 1727969501.5742
MEM 1318.398438 1727969501.6745
MEM 1318.398438 1727969501.7748
MEM 1318.398438 1727969501.8751
MEM 1318.398438 1727969501.9755
MEM 1318.398438 1727969502.0759
MEM 1318.398438 1727969502.1763
MEM 1318.398438 1727969502.2766
MEM 1318.398438 1727969502.3771
MEM 1318.398438 1727969502.4774
MEM 1318.398438 1727969502.5778
MEM 1318.398438 1727969502.6782
MEM 1318.398438 1727969502.7785
MEM 1318.398438 1727969502.8789
MEM 1318.398438 1727969502.9793
MEM 1318.398438 1727969503.0797
MEM 1318.398438 1727969503.1800
MEM 1318.398438 1727969503.2804
MEM 1318.398438 1727969503.3807
MEM 1318.398438 1727969503.4811
MEM 1318.398438 1727969503.5815
MEM 1318.398438 1727969503.6819
MEM 1318.398438 1727969503.7823
MEM 1318.398438 1727969503.8827
MEM 1318.398438 1727969503.9831
MEM 1318.398438 1727969504.0835
MEM 1318.398438 1727969504.1838
MEM 1318.398438 1727969504.2842
MEM 1318.398438 1727969504.3846
MEM 1318.398438 1727969504.4850
MEM 1318.398438 1727969504.5853
MEM 1318.398438 1727969504.6856
MEM 1318.398438 1727969504.7860
MEM 1318.398438 1727969504.8863
MEM 1318.398438 1727969504.9866
MEM 1318.398438 1727969505.0870
MEM 1318.398438 1727969505.1873
MEM 1318.398438 1727969505.2877
MEM 1318.398438 1727969505.3880
MEM 1318.398438 1727969505.4884
MEM 1318.398438 1727969505.5887
MEM 1318.398438 1727969505.6890
MEM 1318.398438 1727969505.7894
MEM 1318.398438 1727969505.8897
MEM 1318.398438 1727969505.9901
MEM 1318.398438 1727969506.0904
MEM 1318.398438 1727969506.1908
MEM 1318.398438 1727969506.2911
MEM 1318.398438 1727969506.3915
MEM 1318.398438 1727969506.4918
MEM 1318.398438 1727969506.5922
MEM 1318.398438 1727969506.6926
MEM 1318.398438 1727969506.7929
MEM 1318.398438 1727969506.8932
MEM 1318.398438 1727969506.9935
MEM 1318.398438 1727969507.0939
MEM 1318.398438 1727969507.1943
MEM 1318.398438 1727969507.2946
MEM 1318.398438 1727969507.3949
MEM 1318.398438 1727969507.4953
MEM 1318.398438 1727969507.5957
MEM 1318.398438 1727969507.6960
MEM 1318.398438 1727969507.7963
MEM 1318.398438 1727969507.8967
MEM 1318.398438 1727969507.9970
MEM 1318.398438 1727969508.0972
MEM 1318.398438 1727969508.1976
MEM 1318.398438 1727969508.2979
MEM 1318.398438 1727969508.3983
MEM 1318.398438 1727969508.4986
MEM 1318.398438 1727969508.5989
MEM 1318.398438 1727969508.6992
MEM 1318.398438 1727969508.7995
MEM 1318.398438 1727969508.8999
MEM 1318.398438 1727969509.0002
MEM 1318.398438 1727969509.1006
MEM 1318.398438 1727969509.2009
MEM 1318.398438 1727969509.3013
MEM 1318.398438 1727969509.4016
MEM 1318.398438 1727969509.5019
MEM 1318.398438 1727969509.6023
MEM 1318.398438 1727969509.7026
MEM 1318.398438 1727969509.8029
MEM 1318.398438 1727969509.9033
MEM 1318.398438 1727969510.0036
MEM 1318.398438 1727969510.1039
MEM 1318.398438 1727969510.2043
MEM 1318.398438 1727969510.3045
MEM 1318.398438 1727969510.4049
MEM 1318.398438 1727969510.5053
MEM 1318.398438 1727969510.6056
MEM 1318.398438 1727969510.7061
MEM 1318.398438 1727969510.8064
MEM 1318.398438 1727969510.9068
MEM 1318.398438 1727969511.0071
MEM 1318.398438 1727969511.1074
MEM 1318.398438 1727969511.2078
MEM 1318.398438 1727969511.3081
MEM 1318.398438 1727969511.4085
MEM 1318.398438 1727969511.5088
MEM 1318.398438 1727969511.6092
MEM 1318.398438 1727969511.7095
MEM 1318.398438 1727969511.8098
MEM 1318.398438 1727969511.9101
MEM 1318.398438 1727969512.0104
MEM 1318.398438 1727969512.1108
MEM 1318.398438 1727969512.2111
MEM 1318.398438 1727969512.3114
MEM 1318.398438 1727969512.4117
MEM 1318.398438 1727969512.5119
MEM 1318.398438 1727969512.6122
MEM 1318.398438 1727969512.7125
MEM 1318.398438 1727969512.8127
MEM 1318.398438 1727969512.9130
MEM 1318.398438 1727969513.0132
MEM 1318.398438 1727969513.1135
MEM 1318.398438 1727969513.2138
MEM 1318.398438 1727969513.3140
MEM 1318.398438 1727969513.4143
MEM 1318.398438 1727969513.5145
MEM 1318.398438 1727969513.6148
MEM 1318.398438 1727969513.7150
MEM 1318.398438 1727969513.8153
MEM 1318.398438 1727969513.9156
MEM 1318.398438 1727969514.0159
MEM 1318.398438 1727969514.1161
MEM 1318.398438 1727969514.2164
MEM 1318.398438 1727969514.3167
MEM 1318.398438 1727969514.4170
MEM 1318.398438 1727969514.5172
MEM 1318.398438 1727969514.6175
MEM 1318.398438 1727969514.7177
MEM 1318.398438 1727969514.8180
MEM 1318.398438 1727969514.9183
MEM 1318.398438 1727969515.0185
MEM 1318.398438 1727969515.1188
MEM 1318.398438 1727969515.2191
MEM 1318.398438 1727969515.3194
MEM 1318.398438 1727969515.4197
MEM 1318.398438 1727969515.5199
MEM 1318.398438 1727969515.6202
MEM 1318.398438 1727969515.7204
MEM 1318.398438 1727969515.8208
MEM 1318.398438 1727969515.9211
MEM 1318.398438 1727969516.0213
MEM 1318.398438 1727969516.1216
MEM 1318.398438 1727969516.2219
MEM 1318.398438 1727969516.3222
MEM 1318.398438 1727969516.4225
MEM 1318.398438 1727969516.5229
MEM 1318.398438 1727969516.6231
MEM 1318.398438 1727969516.7234
MEM 1318.398438 1727969516.8237
MEM 1318.398438 1727969516.9240
MEM 1318.398438 1727969517.0243
MEM 1318.398438 1727969517.1246
MEM 1318.398438 1727969517.2249
MEM 1318.398438 1727969517.3252
MEM 1318.398438 1727969517.4255
